Date,Close
2013-03-25,162.799
2013-03-26,162.82
2013-03-27,162.864
2013-03-28,162.919
2013-03-29,162.956
2013-04-01,163.079
2013-04-02,163.205
2013-04-03,163.328
2013-04-08,163.504
2013-04-09,163.595
2013-04-10,163.758
2013-04-11,163.807
2013-04-12,163.894
2013-04-15,164.054
2013-04-16,164.119
2013-04-17,164.163
2013-04-18,164.104
2013-04-19,164.085
2013-04-22,163.998
2013-04-23,163.881
2013-04-24,164.007
2013-04-25,164.092
2013-04-26,164.155
2013-05-02,164.314
2013-05-03,164.388
2013-05-06,164.466
2013-05-07,164.552
2013-05-08,164.613
2013-05-09,164.675
2013-05-10,164.778
2013-05-13,164.899
2013-05-14,164.979
2013-05-15,165.039
2013-05-16,165.091
2013-05-17,165.121
2013-05-20,165.163
2013-05-21,165.19
2013-05-22,165.252
2013-05-23,165.311
2013-05-24,165.36
2013-05-27,165.469
2013-05-28,165.523
2013-05-29,165.575
2013-05-30,165.59
2013-05-31,165.696
2013-06-03,165.771
2013-06-04,165.795
2013-06-05,165.836
2013-06-06,165.828
2013-06-07,165.866
2013-06-13,165.941
2013-06-14,165.94
2013-06-17,166.002
2013-06-18,166.03
2013-06-19,165.956
2013-06-20,165.862
2013-06-21,165.857
2013-06-24,165.63
2013-06-25,165.594
2013-06-26,165.723
2013-06-27,165.806
2013-06-28,165.888
2013-07-01,165.958
2013-07-02,166.06
2013-07-03,166.111
2013-07-04,166.142
2013-07-05,166.193
2013-07-08,166.256
2013-07-09,166.22
2013-07-10,166.201
2013-07-11,166.207
2013-07-12,166.195
2013-07-15,166.245
2013-07-16,166.263
2013-07-17,166.232
2013-07-18,166.207
2013-07-19,166.158
2013-07-22,166.187
2013-07-23,166.182
2013-07-24,166.17
2013-07-25,166.187
2013-07-26,166.225
2013-07-29,166.224
2013-07-30,166.184
2013-07-31,166.221
2013-08-01,166.241
2013-08-02,166.287
2013-08-05,166.254
2013-08-06,166.164
2013-08-07,166.143
2013-08-08,166.113
2013-08-09,166.151
2013-08-12,166.142
2013-08-13,166.103
2013-08-14,166.09
2013-08-15,166.103
2013-08-16,166.115
2013-08-19,166.153
2013-08-20,166.173
2013-08-21,166.169
2013-08-22,166.167
2013-08-23,166.202
2013-08-26,166.228
2013-08-27,166.253
2013-08-28,166.264
2013-08-29,166.317
2013-08-30,166.429
2013-09-02,166.518
2013-09-03,166.478
2013-09-04,166.513
2013-09-05,166.554
2013-09-06,166.581
2013-09-09,166.635
2013-09-10,166.642
2013-09-11,166.607
2013-09-12,166.589
2013-09-13,166.629
2013-09-16,166.7
2013-09-17,166.715
2013-09-18,166.755
2013-09-23,166.876
2013-09-24,166.869
2013-09-25,166.867
2013-09-26,166.941
2013-09-27,166.933
2013-09-30,167.063
2013-10-08,167.253
2013-10-09,167.247
2013-10-10,167.276
2013-10-11,167.246
2013-10-14,167.308
2013-10-15,167.31
2013-10-16,167.299
2013-10-17,167.296
2013-10-18,167.303
2013-10-21,167.286
2013-10-22,167.329
2013-10-23,167.288
2013-10-24,167.312
2013-10-25,167.286
2013-10-28,167.237
2013-10-29,167.258
2013-10-30,167.23
2013-10-31,167.251
2013-11-01,167.296
2013-11-04,167.385
2013-11-05,167.321
2013-11-06,167.27
2013-11-07,167.22
2013-11-08,167.273
2013-11-11,167.288
2013-11-12,167.257
2013-11-13,167.175
2013-11-14,167.083
2013-11-15,167.075
2013-11-18,166.96
2013-11-19,166.852
2013-11-20,166.837
2013-11-21,166.781
2013-11-22,166.806
2013-11-25,166.713
2013-11-26,166.639
2013-11-27,166.643
2013-11-28,166.644
2013-11-29,166.709
2013-12-02,166.704
2013-12-03,166.605
2013-12-04,166.614
2013-12-05,166.617
2013-12-06,166.651
2013-12-09,166.661
2013-12-10,166.693
2013-12-11,166.671
2013-12-12,166.68
2013-12-13,166.692
2013-12-16,166.553
2013-12-17,166.517
2013-12-18,166.447
2013-12-19,166.376
2013-12-20,166.384
2013-12-23,166.553
2013-12-24,166.523
2013-12-25,166.456
2013-12-26,166.462
2013-12-27,166.437
2013-12-30,166.507
2013-12-31,166.557
2014-01-02,166.523
2014-01-03,166.454
2014-01-06,166.42
2014-01-07,166.404
2014-01-08,166.359
2014-01-09,166.357
2014-01-10,166.363
2014-01-13,166.377
2014-01-14,166.272
2014-01-15,166.287
2014-01-16,166.253
2014-01-17,166.247
2014-01-20,166.201
2014-01-21,166.26
2014-01-22,166.296
2014-01-23,166.37
2014-01-24,166.477
2014-01-27,166.582
2014-01-28,166.576
2014-01-29,166.708
2014-01-30,166.848
2014-02-07,167.034
2014-02-10,167.152
2014-02-11,167.151
2014-02-12,167.191
2014-02-13,167.357
2014-02-14,167.591
2014-02-17,167.772
2014-02-18,167.766
2014-02-19,167.832
2014-02-20,167.896
2014-02-21,167.948
2014-02-24,168.05
2014-02-25,168.096
2014-02-26,168.107
2014-02-27,168.171
2014-02-28,168.287
2014-03-03,168.392
2014-03-04,168.381
2014-03-05,168.279
2014-03-06,168.317
2014-03-07,168.373
2014-03-10,168.413
2014-03-11,168.448
2014-03-12,168.369
2014-03-13,168.413
2014-03-14,168.498
2014-03-17,168.556
2014-03-18,168.574
2014-03-19,168.544
2014-03-20,168.547
2014-03-21,168.573
2014-03-24,168.639
2014-03-25,168.626
2014-03-26,168.611
2014-03-27,168.635
2014-03-28,168.659
2014-03-31,168.779
2014-04-01,168.809
2014-04-02,168.8
2014-04-03,168.848
2014-04-04,168.902
2014-04-08,169.067
2014-04-09,169.035
2014-04-10,169.058
2014-04-11,169.151
2014-04-14,169.259
2014-04-15,169.326
2014-04-16,169.383
2014-04-17,169.43
2014-04-18,169.503
2014-04-21,169.602
2014-04-22,169.628
2014-04-23,169.668
2014-04-24,169.709
2014-04-25,169.758
2014-04-28,169.83
2014-04-29,169.832
2014-04-30,169.917
2014-05-05,170.068
2014-05-06,170.147
2014-05-07,170.183
2014-05-08,170.272
2014-05-09,170.444
2014-05-12,170.545
2014-05-13,170.648
2014-05-14,170.679
2014-05-15,170.711
2014-05-16,170.717
2014-05-19,170.776
2014-05-20,170.867
2014-05-21,170.905
2014-05-22,170.936
2014-05-23,170.998
2014-05-26,171.091
2014-05-27,171.176
2014-05-28,171.235
2014-05-29,171.363
2014-05-30,171.441
2014-06-03,171.681
2014-06-04,171.823
2014-06-05,171.906
2014-06-06,171.995
2014-06-09,172.12
2014-06-10,172.178
2014-06-11,172.21
2014-06-12,172.302
2014-06-13,172.332
2014-06-16,172.428
2014-06-17,172.438
2014-06-18,172.44
2014-06-19,172.428
2014-06-20,172.494
2014-06-23,172.624
2014-06-24,172.632
2014-06-25,172.7
2014-06-26,172.765
2014-06-27,172.824
2014-06-30,172.823
2014-07-01,172.813
2014-07-02,172.844
2014-07-03,172.864
2014-07-04,172.911
2014-07-07,172.975
2014-07-08,173.037
2014-07-09,173.044
2014-07-10,173.076
2014-07-11,173.154
2014-07-14,173.234
2014-07-15,173.259
2014-07-16,173.309
2014-07-17,173.305
2014-07-18,173.312
2014-07-21,173.377
2014-07-22,173.407
2014-07-23,173.439
2014-07-24,173.426
2014-07-25,173.505
2014-07-28,173.617
2014-07-29,173.652
2014-07-30,173.687
2014-07-31,173.797
2014-08-01,173.831
2014-08-04,173.886
2014-08-05,173.941
2014-08-06,173.986
2014-08-07,174.055
2014-08-08,174.134
2014-08-11,174.232
2014-08-12,174.306
2014-08-13,174.375
2014-08-14,174.447
2014-08-15,174.499
2014-08-18,174.648
2014-08-19,174.719
2014-08-20,174.778
2014-08-21,174.805
2014-08-22,174.871
2014-08-25,174.967
2014-08-26,175.046
2014-08-27,175.104
2014-08-28,175.14
2014-08-29,175.186
2014-09-01,175.362
2014-09-02,175.425
2014-09-03,175.498
2014-09-04,175.592
2014-09-05,175.643
2014-09-09,175.758
2014-09-10,175.78
2014-09-11,175.828
2014-09-12,175.877
2014-09-15,175.956
2014-09-16,175.98
2014-09-17,176.014
2014-09-18,176.081
2014-09-19,176.196
2014-09-22,176.281
2014-09-23,176.333
2014-09-24,176.395
2014-09-25,176.457
2014-09-26,176.5
2014-09-29,176.64
2014-09-30,176.76
2014-10-08,177.01
2014-10-09,177.1
2014-10-10,177.14
2014-10-13,177.26
2014-10-14,177.32
2014-10-15,177.42
2014-10-16,177.55
2014-10-17,177.7
2014-10-20,177.92
2014-10-21,178.19
2014-10-22,178.32
2014-10-23,178.4
2014-10-24,178.47
2014-10-27,178.6
2014-10-28,178.74
2014-10-29,178.88
2014-10-30,179.054
2014-10-31,179.25
2014-11-03,179.44
2014-11-04,179.62
2014-11-05,179.758
2014-11-06,179.93
2014-11-07,180.13
2014-11-10,180.32
2014-11-11,180.46
2014-11-12,180.55
2014-11-13,180.57
2014-11-14,180.66
2014-11-17,180.8
2014-11-18,180.87
2014-11-19,180.93
2014-11-20,180.96
2014-11-21,180.97
2014-11-24,181.12
2014-11-25,181.19
2014-11-26,181.25
2014-11-27,181.35
2014-11-28,181.36
2014-12-01,181.453
2014-12-02,181.483
2014-12-03,181.498
2014-12-04,181.429
2014-12-05,181.282
2014-12-08,181.174
2014-12-09,180.643
2014-12-10,180.691
2014-12-11,180.736
2014-12-12,180.8
2014-12-15,180.76
2014-12-16,180.622
2014-12-17,180.452
2014-12-18,180.452
2014-12-19,180.455
2014-12-22,180.483
2014-12-23,180.482
2014-12-24,180.67
2014-12-25,180.786
2014-12-26,180.909
2014-12-29,181.078
2014-12-30,181.118
2014-12-31,181.102
