Date,Close
2012-09-19,728.251
2012-09-20,706.693
2012-09-21,691.138
2012-09-24,690.338
2012-09-25,682.335
2012-09-26,661.49
2012-09-27,676.957
2012-09-28,689.64
2012-10-08,690.767
2012-10-09,712.702
2012-10-10,721.848
2012-10-11,711.797
2012-10-12,708.868
2012-10-15,701.964
2012-10-16,705.388
2012-10-17,709.094
2012-10-18,720.524
2012-10-19,719.448
2012-10-22,724.278
2012-10-23,711.262
2012-10-24,707.753
2012-10-25,697.436
2012-10-26,685.333
2012-10-29,688.12
2012-10-30,689.61
2012-10-31,691.653
2012-11-01,701.778
2012-11-02,701.38
2012-11-05,692.868
2012-11-06,690.497
2012-11-07,689.746
2012-11-08,675.849
2012-11-09,672.67
2012-11-12,676.597
2012-11-13,667.327
2012-11-14,665.185
2012-11-15,659.211
2012-11-16,656.196
2012-11-19,656.936
2012-11-20,656.606
2012-11-21,660.032
2012-11-22,651.826
2012-11-23,651.43
2012-11-26,638.878
2012-11-27,616.284
2012-11-28,607.67
2012-11-29,603.17
2012-11-30,606.766
2012-12-03,593.66
2012-12-04,600.801
2012-12-05,624.824
2012-12-06,624.318
2012-12-07,637.487
2012-12-10,646.319
2012-12-11,641.167
2012-12-12,639.509
2012-12-13,632.181
2012-12-14,656.217
2012-12-17,649.612
2012-12-18,646.046
2012-12-19,652.101
2012-12-20,658.311
2012-12-21,668.089
2012-12-24,679.759
2012-12-25,694.116
2012-12-26,709.075
2012-12-27,699.569
2012-12-28,707.668
2012-12-31,713.863
2013-01-04,705.342
2013-01-07,718.114
2013-01-08,733.138
2013-01-09,734.506
2013-01-10,741.18
2013-01-11,731.587
2013-01-14,760.55
2013-01-15,778.603
2013-01-16,774.485
2013-01-17,768.308
2013-01-18,787.386
2013-01-21,792.6
2013-01-22,775.135
2013-01-23,778.478
2013-01-24,757.869
2013-01-25,762.848
2013-01-28,784.76
2013-01-29,791.671
2013-01-30,783.682
2013-01-31,776.005
2013-02-01,782.363
2013-02-04,771.902
2013-02-05,780.981
2013-02-06,791.263
2013-02-07,805.586
2013-02-08,823.028
2013-02-18,835.277
2013-02-19,819.709
2013-02-20,850.863
2013-02-21,839.298
2013-02-22,838.763
2013-02-25,855.694
2013-02-26,851.217
2013-02-27,846.09
2013-02-28,861.095
2013-03-01,884.891
2013-03-04,863.5
2013-03-05,888.099
2013-03-06,902.903
2013-03-07,877.337
2013-03-08,864.699
2013-03-11,869.15
2013-03-12,839.836
2013-03-13,834.049
2013-03-14,842.036
2013-03-15,853.906
2013-03-18,852.117
2013-03-19,842.685
2013-03-20,866.267
2013-03-21,882.734
2013-03-22,882.001
2013-03-25,881.756
2013-03-26,876.361
2013-03-27,882.752
2013-03-28,867.511
2013-03-29,866.455
2013-04-01,877.001
2013-04-02,845.163
2013-04-03,835.138
2013-04-08,853.484
2013-04-09,861.991
2013-04-10,850.533
2013-04-11,847.782
2013-04-12,846.612
2013-04-15,836.342
2013-04-16,846.054
2013-04-17,867.511
2013-04-18,873.481
2013-04-19,892.21
2013-04-22,916.021
2013-04-23,893.79
2013-04-24,923.406
2013-04-25,903.634
2013-04-26,889.381
2013-05-02,913.651
2013-05-03,939.21
2013-05-06,958.022
2013-05-07,957.44
2013-05-08,980.083
2013-05-09,992.161
2013-05-10,988.3
2013-05-13,995.109
2013-05-14,976.333
2013-05-15,1012.656
2013-05-16,1009.526
2013-05-17,1023.403
2013-05-20,1051.653
2013-05-21,1073.583
2013-05-22,1039.811
2013-05-23,1042.897
2013-05-24,1073.782
2013-05-27,1089.724
2013-05-28,1059.002
2013-05-29,1065.96
2013-05-30,1073.869
2013-05-31,1073.023
2013-06-03,1052.136
2013-06-04,1022.46
2013-06-05,1032.756
2013-06-06,1022.13
2013-06-07,1030.139
2013-06-13,1029.275
2013-06-14,1068.147
2013-06-17,1073.691
2013-06-18,1072.93
2013-06-19,1067.625
2013-06-20,1029.528
2013-06-21,1025.497
2013-06-24,971.454
2013-06-25,984.746
2013-06-26,1038.976
2013-06-27,1022.503
2013-06-28,1011.658
2013-07-01,1055.839
2013-07-02,1083.248
2013-07-03,1104.578
2013-07-04,1087.904
2013-07-05,1057.273
2013-07-08,1030.604
2013-07-09,1050.715
2013-07-10,1068.857
2013-07-11,1080.782
2013-07-12,1096.296
2013-07-15,1139.567
2013-07-16,1143.195
2013-07-17,1129.48
2013-07-18,1127.966
2013-07-19,1116.005
2013-07-22,1153.772
2013-07-23,1178.588
2013-07-24,1203.308
2013-07-25,1150.387
2013-07-26,1158.354
2013-07-29,1136.984
2013-07-30,1124.102
2013-07-31,1134.015
2013-08-01,1190.113
2013-08-02,1188.851
2013-08-05,1202.832
2013-08-06,1211.782
2013-08-07,1175.702
2013-08-08,1185.955
2013-08-09,1172.519
2013-08-12,1161.872
2013-08-13,1172.329
2013-08-14,1180.656
2013-08-15,1167.094
2013-08-16,1132.086
2013-08-19,1171.402
2013-08-20,1175.783
2013-08-21,1181.34
2013-08-22,1197.134
2013-08-23,1219.825
2013-08-26,1238.172
2013-08-27,1250.751
2013-08-28,1227.995
2013-08-29,1226.296
2013-08-30,1185.145
2013-09-02,1210.185
2013-09-03,1234.587
2013-09-04,1236.35
2013-09-05,1267.26
2013-09-06,1282.746
2013-09-09,1275.912
2013-09-10,1263.589
2013-09-11,1220.705
2013-09-12,1220.633
2013-09-13,1253.448
2013-09-16,1278.798
2013-09-17,1269.36
2013-09-18,1289.642
2013-09-23,1326.091
2013-09-24,1328.404
2013-09-25,1323.04
2013-09-26,1306.344
2013-09-27,1323.759
2013-09-30,1367.912
2013-10-08,1387.663
2013-10-09,1415.833
2013-10-10,1378.148
2013-10-11,1379.9
2013-10-14,1393.602
2013-10-15,1389.749
2013-10-16,1335.1
2013-10-17,1322.988
2013-10-18,1349.937
2013-10-21,1400.967
2013-10-22,1350.473
2013-10-23,1311.231
2013-10-24,1295.932
2013-10-25,1269.171
2013-10-28,1279.05
2013-10-29,1261.684
2013-10-30,1273.291
2013-10-31,1235.555
2013-11-01,1221.962
2013-11-04,1222.456
2013-11-05,1260.025
2013-11-06,1241.789
2013-11-07,1224.05
2013-11-08,1211.11
2013-11-11,1212.689
2013-11-12,1228.346
2013-11-13,1212.08
2013-11-14,1249.667
2013-11-15,1269.052
2013-11-18,1291.151
2013-11-19,1298.166
2013-11-20,1299.264
2013-11-21,1298.953
2013-11-22,1295.067
2013-11-25,1293.795
2013-11-26,1291.854
2013-11-27,1329.477
2013-11-28,1336.661
2013-11-29,1366.834
2013-12-02,1253.929
2013-12-03,1255.329
2013-12-04,1240.287
2013-12-05,1202.066
2013-12-06,1206.783
2013-12-09,1241.715
2013-12-10,1231.921
2013-12-11,1244.505
2013-12-12,1279.318
2013-12-13,1278.143
2013-12-16,1279.958
2013-12-17,1267.673
2013-12-18,1256.0
2013-12-19,1256.084
2013-12-20,1253.714
2013-12-23,1242.806
2013-12-24,1258.823
2013-12-25,1288.341
2013-12-26,1269.535
2013-12-27,1294.302
2013-12-30,1307.988
2013-12-31,1304.444
2014-01-02,1333.003
2014-01-03,1352.84
2014-01-06,1323.328
2014-01-07,1352.276
2014-01-08,1405.023
2014-01-09,1380.244
2014-01-10,1353.302
2014-01-13,1362.788
2014-01-14,1400.916
2014-01-15,1415.323
2014-01-16,1395.163
2014-01-17,1395.509
2014-01-20,1372.736
2014-01-21,1407.152
2014-01-22,1431.741
2014-01-23,1461.525
2014-01-24,1484.432
2014-01-27,1477.669
2014-01-28,1471.34
2014-01-29,1496.527
2014-01-30,1495.978
2014-02-07,1532.687
2014-02-10,1553.415
2014-02-11,1527.151
2014-02-12,1539.966
2014-02-13,1485.131
2014-02-14,1515.784
2014-02-17,1558.616
2014-02-18,1545.341
2014-02-19,1544.402
2014-02-20,1515.164
2014-02-21,1519.665
2014-02-24,1540.026
2014-02-25,1472.691
2014-02-26,1465.985
2014-02-27,1414.657
2014-02-28,1434.894
2014-03-03,1465.139
2014-03-04,1460.452
2014-03-05,1464.578
2014-03-06,1462.528
2014-03-07,1460.611
2014-03-10,1407.073
2014-03-11,1395.813
2014-03-12,1399.266
2014-03-13,1436.856
2014-03-14,1434.021
2014-03-17,1477.415
2014-03-18,1485.64
2014-03-19,1466.217
2014-03-20,1417.658
2014-03-21,1419.84
2014-03-24,1397.294
2014-03-25,1394.824
2014-03-26,1417.614
2014-03-27,1367.964
2014-03-28,1330.5
2014-03-31,1327.8
2014-04-01,1355.051
2014-04-02,1327.983
2014-04-03,1326.176
2014-04-04,1346.738
2014-04-08,1351.183
2014-04-09,1370.462
2014-04-10,1381.142
2014-04-11,1363.899
2014-04-14,1372.728
2014-04-15,1369.889
2014-04-16,1359.304
2014-04-17,1367.591
2014-04-18,1377.419
2014-04-21,1363.851
2014-04-22,1336.187
2014-04-23,1326.438
2014-04-24,1319.505
2014-04-25,1291.903
2014-04-28,1257.263
2014-04-29,1266.543
2014-04-30,1283.209
2014-05-05,1302.146
2014-05-06,1316.858
2014-05-07,1290.025
2014-05-08,1279.837
2014-05-09,1258.584
2014-05-12,1278.282
2014-05-13,1276.244
2014-05-14,1278.661
2014-05-15,1253.879
2014-05-16,1226.473
2014-05-19,1228.371
2014-05-20,1244.647
2014-05-21,1257.796
2014-05-22,1269.513
2014-05-23,1295.998
2014-05-26,1320.759
2014-05-27,1306.284
2014-05-28,1338.971
2014-05-29,1314.212
2014-05-30,1318.127
2014-06-03,1319.625
2014-06-04,1321.718
2014-06-05,1355.482
2014-06-06,1350.447
2014-06-09,1326.675
2014-06-10,1353.871
2014-06-11,1367.388
2014-06-12,1363.739
2014-06-13,1382.733
2014-06-16,1395.611
2014-06-17,1377.431
2014-06-18,1363.991
2014-06-19,1320.655
2014-06-20,1333.982
2014-06-23,1361.283
2014-06-24,1369.439
2014-06-25,1358.708
2014-06-26,1386.273
2014-06-27,1388.815
2014-06-30,1404.71
2014-07-01,1411.736
2014-07-02,1419.937
2014-07-03,1422.603
2014-07-04,1411.638
2014-07-07,1393.889
2014-07-08,1410.725
2014-07-09,1384.579
2014-07-10,1363.882
2014-07-11,1359.342
2014-07-14,1367.07
2014-07-15,1341.269
2014-07-16,1318.615
2014-07-17,1312.809
2014-07-18,1305.922
2014-07-21,1306.965
2014-07-22,1329.349
2014-07-23,1293.094
2014-07-24,1271.879
2014-07-25,1285.768
2014-07-28,1314.527
2014-07-29,1331.764
2014-07-30,1342.738
2014-07-31,1344.544
2014-08-01,1325.938
2014-08-04,1329.821
2014-08-05,1360.692
2014-08-06,1365.74
2014-08-07,1362.028
2014-08-08,1377.445
2014-08-11,1397.784
2014-08-12,1396.438
2014-08-13,1384.309
2014-08-14,1380.303
2014-08-15,1392.451
2014-08-18,1428.739
2014-08-19,1436.396
2014-08-20,1427.404
2014-08-21,1447.881
2014-08-22,1461.722
2014-08-25,1443.806
2014-08-26,1411.15
2014-08-27,1420.54
2014-08-28,1403.795
2014-08-29,1424.469
2014-09-01,1452.843
2014-09-02,1465.033
2014-09-03,1477.673
2014-09-04,1495.513
2014-09-05,1489.835
2014-09-09,1494.017
2014-09-10,1504.914
2014-09-11,1513.014
2014-09-12,1524.121
2014-09-15,1526.135
2014-09-16,1473.13
2014-09-17,1479.118
2014-09-18,1490.787
2014-09-19,1499.124
2014-09-22,1483.353
2014-09-23,1500.99
2014-09-24,1517.421
2014-09-25,1508.416
2014-09-26,1511.36
2014-09-29,1526.18
2014-09-30,1540.87
2014-10-08,1557.57
2014-10-09,1561.17
2014-10-10,1554.22
2014-10-13,1548.33
2014-10-14,1539.12
2014-10-15,1545.62
2014-10-16,1526.56
2014-10-17,1511.05
2014-10-20,1532.38
2014-10-21,1517.48
2014-10-22,1504.55
2014-10-23,1477.84
2014-10-24,1477.59
2014-10-27,1492.01
2014-10-28,1522.05
2014-10-29,1530.08
2014-10-30,1525.767
2014-10-31,1513.27
2014-11-03,1529.89
2014-11-04,1516.4
2014-11-05,1512.487
2014-11-06,1532.52
2014-11-07,1522.63
2014-11-10,1514.82
2014-11-11,1461.51
2014-11-12,1475.75
2014-11-13,1442.86
2014-11-14,1441.21
2014-11-17,1471.69
2014-11-18,1481.86
2014-11-19,1505.55
2014-11-20,1494.59
2014-11-21,1504.83
2014-11-24,1507.81
2014-11-25,1541.92
2014-11-26,1554.22
2014-11-27,1563.41
2014-11-28,1570.85
2014-12-01,1552.31
2014-12-02,1565.42
2014-12-03,1604.45
2014-12-04,1621.85
2014-12-05,1581.91
2014-12-08,1567.16
2014-12-09,1504.62
2014-12-10,1572.69
2014-12-11,1587.67
2014-12-12,1623.57
2014-12-15,1657.5
2014-12-16,1649.58
2014-12-17,1644.21
2014-12-18,1634.05
2014-12-19,1596.81
2014-12-22,1517.93
2014-12-23,1496.53
2014-12-24,1519.8
2014-12-25,1529.47
2014-12-26,1536.08
2014-12-29,1499.4
2014-12-30,1460.11
2014-12-31,1471.76
