Date,Close
2012-08-24,3265.749
2012-08-27,3184.331
2012-08-28,3200.993
2012-08-29,3179.54
2012-08-30,3129.495
2012-08-31,3139.5
2012-09-03,3200.306
2012-09-04,3164.826
2012-09-05,3181.8
2012-09-06,3217.936
2012-09-07,3334.66
2012-09-10,3363.605
2012-09-11,3350.088
2012-09-12,3376.122
2012-09-13,3329.299
2012-09-14,3338.038
2012-09-17,3237.704
2012-09-18,3224.259
2012-09-19,3255.866
2012-09-20,3161.763
2012-09-21,3143.71
2012-09-24,3167.161
2012-09-25,3144.408
2012-09-26,3071.989
2012-09-27,3141.082
2012-09-28,3199.752
2012-10-08,3183.365
2012-10-09,3265.617
2012-10-10,3296.923
2012-10-11,3248.045
2012-10-12,3240.399
2012-10-15,3223.189
2012-10-16,3233.229
2012-10-17,3240.778
2012-10-18,3294.835
2012-10-19,3285.445
2012-10-22,3298.488
2012-10-23,3259.067
2012-10-24,3257.921
2012-10-25,3226.172
2012-10-26,3163.295
2012-10-29,3158.943
2012-10-30,3160.687
2012-10-31,3168.097
2012-11-01,3228.19
2012-11-02,3249.552
2012-11-05,3235.352
2012-11-06,3213.26
2012-11-07,3209.141
2012-11-08,3129.568
2012-11-09,3116.978
2012-11-12,3136.308
2012-11-13,3072.121
2012-11-14,3081.254
2012-11-15,3026.844
2012-11-16,3009.153
2012-11-19,3016.159
2012-11-20,3004.183
2012-11-21,3035.282
2012-11-22,2995.093
2012-11-23,3005.459
2012-11-26,2970.323
2012-11-27,2864.169
2012-11-28,2800.537
2012-11-29,2774.176
2012-11-30,2816.624
2012-12-03,2749.134
2012-12-04,2783.412
2012-12-05,2886.186
2012-12-06,2884.348
2012-12-07,2950.193
2012-12-10,3002.231
2012-12-11,2982.027
2012-12-12,2982.885
2012-12-13,2943.276
2012-12-14,3066.231
2012-12-17,3091.875
2012-12-18,3086.584
2012-12-19,3099.092
2012-12-20,3108.86
2012-12-21,3101.074
2012-12-24,3117.698
2012-12-25,3189.088
2012-12-26,3228.675
2012-12-27,3199.481
2012-12-28,3235.195
2012-12-31,3275.86
2013-01-04,3258.251
2013-01-07,3288.369
2013-01-08,3327.04
2013-01-09,3334.987
2013-01-10,3356.35
2013-01-11,3271.179
2013-01-14,3384.745
2013-01-15,3450.682
2013-01-16,3450.56
2013-01-17,3408.022
2013-01-18,3464.645
2013-01-21,3491.122
2013-01-22,3435.434
2013-01-23,3441.745
2013-01-24,3369.732
2013-01-25,3364.061
2013-01-28,3449.794
2013-01-29,3482.519
2013-01-30,3500.578
2013-01-31,3479.638
2013-02-01,3507.709
2013-02-04,3484.362
2013-02-05,3520.646
2013-02-06,3544.385
2013-02-07,3557.667
2013-02-08,3608.589
2013-02-18,3627.776
2013-02-19,3561.357
2013-02-20,3635.375
2013-02-21,3560.317
2013-02-22,3548.358
2013-02-25,3587.587
2013-02-26,3533.204
2013-02-27,3535.896
2013-02-28,3608.199
2013-03-01,3648.422
2013-03-04,3518.717
2013-03-05,3597.922
2013-03-06,3653.934
2013-03-07,3609.64
2013-03-08,3570.38
2013-03-11,3571.105
2013-03-12,3481.175
2013-03-13,3449.35
2013-03-14,3464.854
2013-03-15,3471.214
2013-03-18,3427.12
2013-03-19,3438.072
2013-03-20,3527.772
2013-03-21,3565.02
2013-03-22,3579.92
2013-03-25,3568.523
2013-03-26,3543.812
2013-03-27,3552.257
2013-03-28,3448.977
2013-03-29,3447.285
2013-04-01,3470.96
2013-04-02,3428.5
2013-04-03,3397.232
2013-04-08,3411.13
2013-04-09,3444.371
2013-04-10,3437.267
2013-04-11,3423.217
2013-04-12,3394.517
2013-04-15,3346.851
2013-04-16,3383.081
2013-04-17,3412.416
2013-04-18,3423.012
2013-04-19,3495.242
2013-04-22,3511.624
2013-04-23,3416.449
2013-04-24,3484.568
2013-04-25,3431.401
2013-04-26,3367.766
2013-05-02,3383.398
2013-05-03,3448.64
2013-05-06,3514.457
2013-05-07,3521.477
2013-05-08,3553.848
2013-05-09,3555.769
2013-05-10,3577.327
2013-05-13,3590.758
2013-05-14,3549.303
2013-05-15,3597.106
2013-05-16,3635.755
2013-05-17,3691.399
2013-05-20,3737.748
2013-05-21,3787.059
2013-05-22,3755.874
2013-05-23,3724.229
2013-05-24,3782.071
2013-05-27,3820.427
2013-05-28,3827.782
2013-05-29,3856.319
2013-05-30,3865.134
2013-05-31,3841.218
2013-06-03,3814.51
2013-06-04,3739.724
2013-06-05,3755.148
2013-06-06,3688.736
2013-06-07,3616.21
2013-06-13,3515.05
2013-06-14,3584.978
2013-06-17,3593.371
2013-06-18,3605.758
2013-06-19,3583.298
2013-06-20,3465.004
2013-06-21,3446.483
2013-06-24,3232.962
2013-06-25,3219.134
2013-06-26,3285.818
2013-06-27,3233.222
2013-06-28,3235.978
2013-07-01,3304.591
2013-07-02,3359.053
2013-07-03,3364.184
2013-07-04,3390.488
2013-07-05,3371.529
2013-07-08,3240.477
2013-07-09,3259.911
2013-07-10,3361.395
2013-07-11,3455.884
2013-07-12,3425.135
2013-07-15,3493.441
2013-07-16,3536.313
2013-07-17,3485.074
2013-07-18,3481.201
2013-07-19,3394.306
2013-07-22,3461.281
2013-07-23,3544.966
2013-07-24,3566.282
2013-07-25,3498.242
2013-07-26,3494.159
2013-07-29,3426.593
2013-07-30,3411.219
2013-07-31,3430.743
2013-08-01,3521.152
2013-08-02,3533.609
2013-08-05,3592.538
2013-08-06,3631.124
2013-08-07,3596.318
2013-08-08,3605.85
2013-08-09,3618.744
2013-08-12,3676.195
2013-08-13,3695.552
2013-08-14,3681.082
2013-08-15,3631.321
2013-08-16,3554.348
2013-08-19,3609.028
2013-08-20,3599.637
2013-08-21,3627.501
2013-08-22,3636.469
2013-08-23,3627.97
2013-08-26,3703.593
2013-08-27,3732.098
2013-08-28,3703.92
2013-08-29,3701.083
2013-08-30,3664.148
2013-09-02,3689.959
2013-09-03,3744.871
2013-09-04,3755.239
2013-09-05,3762.569
2013-09-06,3792.832
2013-09-09,3831.927
2013-09-10,3870.923
2013-09-11,3834.258
2013-09-12,3845.068
2013-09-13,3849.82
2013-09-16,3854.207
2013-09-17,3786.292
2013-09-18,3822.123
2013-09-23,3899.625
2013-09-24,3903.518
2013-09-25,3889.221
2013-09-26,3808.216
2013-09-27,3822.758
2013-09-30,3872.893
2013-10-08,3938.068
2013-10-09,3981.058
2013-10-10,3959.63
2013-10-11,4026.916
2013-10-14,4068.32
2013-10-15,4074.083
2013-10-16,3963.212
2013-10-17,3956.965
2013-10-18,3970.641
2013-10-21,4069.033
2013-10-22,4026.516
2013-10-23,3924.219
2013-10-24,3898.156
2013-10-25,3821.779
2013-10-28,3808.703
2013-10-29,3703.86
2013-10-30,3764.453
2013-10-31,3713.829
2013-11-01,3702.445
2013-11-04,3728.188
2013-11-05,3777.404
2013-11-06,3737.106
2013-11-07,3685.04
2013-11-08,3629.94
2013-11-11,3645.84
2013-11-12,3680.536
2013-11-13,3611.76
2013-11-14,3659.83
2013-11-15,3736.452
2013-11-18,3827.882
2013-11-19,3840.365
2013-11-20,3878.584
2013-11-21,3865.41
2013-11-22,3842.756
2013-11-25,3839.602
2013-11-26,3845.676
2013-11-27,3889.755
2013-11-28,3922.666
2013-11-29,3946.383
2013-12-02,3770.865
2013-12-03,3859.955
2013-12-04,3932.998
2013-12-05,3928.724
2013-12-06,3918.783
2013-12-09,3947.704
2013-12-10,3950.486
2013-12-11,3906.78
2013-12-12,3916.962
2013-12-13,3925.434
2013-12-16,3857.715
2013-12-17,3834.027
2013-12-18,3834.045
2013-12-19,3795.023
2013-12-20,3747.002
2013-12-23,3742.738
2013-12-24,3768.703
2013-12-25,3808.453
2013-12-26,3743.132
2013-12-27,3800.774
2013-12-30,3813.003
2013-12-31,3829.096
2014-01-02,3847.879
2014-01-03,3816.316
2014-01-06,3710.898
2014-01-07,3733.662
2014-01-08,3738.205
2014-01-09,3696.023
2014-01-10,3628.634
2014-01-13,3612.02
2014-01-14,3683.534
2014-01-15,3708.142
2014-01-16,3714.314
2014-01-17,3671.915
2014-01-20,3644.125
2014-01-21,3700.108
2014-01-22,3799.042
2014-01-23,3825.486
2014-01-24,3882.668
2014-01-27,3881.947
2014-01-28,3873.81
2014-01-29,3908.45
2014-01-30,3885.416
2014-02-07,3957.671
2014-02-10,4074.63
2014-02-11,4080.378
2014-02-12,4125.412
2014-02-13,4064.423
2014-02-14,4134.16
2014-02-17,4212.745
2014-02-18,4207.699
2014-02-19,4207.994
2014-02-20,4149.071
2014-02-21,4121.917
2014-02-24,4105.792
2014-02-25,3961.439
2014-02-26,3987.48
2014-02-27,3934.727
2014-02-28,3975.929
2014-03-03,4058.799
2014-03-04,4059.567
2014-03-05,4037.784
2014-03-06,4032.756
2014-03-07,4012.447
2014-03-10,3860.244
2014-03-11,3864.26
2014-03-12,3865.662
2014-03-13,3907.146
2014-03-14,3888.975
2014-03-17,3967.15
2014-03-18,3989.201
2014-03-19,3980.673
2014-03-20,3876.578
2014-03-21,3952.392
2014-03-24,3985.861
2014-03-25,3991.144
2014-03-26,4001.502
2014-03-27,3944.044
2014-03-28,3865.295
2014-03-31,3840.536
2014-04-01,3899.488
2014-04-02,3902.043
2014-04-03,3896.28
2014-04-04,3939.229
2014-04-08,3981.625
2014-04-09,4018.547
2014-04-10,4038.84
2014-04-11,4021.194
2014-04-14,4051.33
2014-04-15,4021.906
2014-04-16,4019.883
2014-04-17,4014.94
2014-04-18,4029.262
2014-04-21,3965.337
2014-04-22,3947.169
2014-04-23,3929.168
2014-04-24,3884.811
2014-04-25,3800.681
2014-04-28,3684.593
2014-04-29,3738.926
2014-04-30,3766.17
2014-05-05,3798.288
2014-05-06,3817.98
2014-05-07,3749.965
2014-05-08,3754.011
2014-05-09,3716.022
2014-05-12,3812.758
2014-05-13,3806.89
2014-05-14,3803.803
2014-05-15,3732.337
2014-05-16,3726.656
2014-05-19,3705.364
2014-05-20,3715.71
2014-05-21,3747.334
2014-05-22,3746.14
2014-05-23,3786.563
2014-05-26,3827.487
2014-05-27,3818.322
2014-05-28,3861.588
2014-05-29,3821.867
2014-05-30,3829.238
2014-06-03,3822.716
2014-06-04,3789.294
2014-06-05,3832.055
2014-06-06,3818.333
2014-06-09,3797.429
2014-06-10,3840.019
2014-06-11,3858.051
2014-06-12,3850.113
2014-06-13,3891.557
2014-06-16,3914.981
2014-06-17,3879.344
2014-06-18,3858.099
2014-06-19,3755.694
2014-06-20,3789.342
2014-06-23,3815.879
2014-06-24,3839.203
2014-06-25,3814.03
2014-06-26,3861.95
2014-06-27,3889.323
2014-06-30,3924.903
2014-07-01,3951.726
2014-07-02,3979.31
2014-07-03,4019.647
2014-07-04,4004.561
2014-07-07,4014.488
2014-07-08,4039.707
2014-07-09,3982.404
2014-07-10,3982.198
2014-07-11,4029.751
2014-07-14,4090.802
2014-07-15,4093.113
2014-07-16,4062.119
2014-07-17,4031.44
2014-07-18,4042.521
2014-07-21,4030.242
2014-07-22,4083.288
2014-07-23,4057.113
2014-07-24,4054.223
2014-07-25,4089.801
2014-07-28,4168.373
2014-07-29,4207.862
2014-07-30,4214.836
2014-07-31,4257.045
2014-08-01,4210.219
2014-08-04,4278.847
2014-08-05,4300.12
2014-08-06,4328.601
2014-08-07,4286.09
2014-08-08,4311.697
2014-08-11,4377.018
2014-08-12,4399.806
2014-08-13,4401.809
2014-08-14,4373.504
2014-08-15,4423.636
2014-08-18,4483.544
2014-08-19,4496.938
2014-08-20,4497.399
2014-08-21,4495.44
2014-08-22,4521.752
2014-08-25,4487.142
2014-08-26,4407.588
2014-08-27,4421.212
2014-08-28,4381.494
2014-08-29,4427.879
2014-09-01,4507.442
2014-09-02,4576.12
2014-09-03,4608.557
2014-09-04,4647.886
2014-09-05,4666.474
2014-09-09,4701.699
2014-09-10,4709.909
2014-09-11,4704.942
2014-09-12,4756.949
2014-09-15,4807.555
2014-09-16,4645.546
2014-09-17,4686.047
2014-09-18,4719.009
2014-09-19,4758.727
2014-09-22,4694.229
2014-09-23,4754.472
2014-09-24,4815.71
2014-09-25,4814.735
2014-09-26,4829.94
2014-09-29,4877.44
2014-09-30,4916.12
2014-10-08,4993.53
2014-10-09,5004.0
2014-10-10,4981.85
2014-10-13,4982.68
2014-10-14,4966.08
2014-10-15,4987.71
2014-10-16,4906.24
2014-10-17,4860.73
2014-10-20,4929.16
2014-10-21,4884.02
2014-10-22,4825.61
2014-10-23,4755.23
2014-10-24,4774.67
2014-10-27,4809.52
2014-10-28,4924.96
2014-10-29,4991.76
2014-10-30,4992.63
2014-10-31,4986.42
2014-11-03,5028.7
2014-11-04,5003.47
2014-11-05,4995.443
2014-11-06,5024.85
2014-11-07,4977.26
2014-11-10,5031.0
2014-11-11,4881.48
2014-11-12,4965.38
2014-11-13,4921.67
2014-11-14,4909.61
2014-11-17,4958.47
2014-11-18,4967.65
2014-11-19,4985.1
2014-11-20,4974.63
2014-11-21,5029.77
2014-11-24,5112.12
2014-11-25,5189.0
2014-11-26,5214.21
2014-11-27,5251.39
2014-11-28,5245.27
2014-12-01,5208.139
2014-12-02,5277.66
2014-12-03,5339.01
2014-12-04,5451.962
2014-12-05,5333.892
2014-12-08,5412.67
2014-12-09,5195.41
2014-12-10,5374.097
2014-12-11,5454.443
2014-12-12,5493.2
2014-12-15,5583.6
2014-12-16,5606.693
2014-12-17,5557.286
2014-12-18,5558.045
2014-12-19,5524.12
2014-12-22,5305.21
2014-12-23,5193.72
2014-12-24,5262.37
2014-12-25,5364.56
2014-12-26,5422.75
2014-12-29,5367.64
2014-12-30,5275.09
2014-12-31,5322.71
